,date_service_received,open_or_boarded,vacant_or_occupied,vacant_fire,property_used,zipcode,latitude,longitude
9126,11/2/2016,Open,Vacant,False,False,60655.0,41.69146579,-87.70712039
9127,9/29/2016,Open,Vacant,False,False,60620.0,41.73749492,-87.64973972
9128,10/3/2016,Open,Vacant,False,True,60620.0,41.75586086,-87.66033769
9129,9/28/2016,Open,Vacant,False,True,60636.0,41.76982292,-87.67962905
9130,9/13/2016,Open,Vacant,False,True,60651.0,41.90323604,-87.72510021
9131,8/24/2016,Open,Vacant,False,False,60655.0,41.68555056,-87.70913837
9132,8/26/2016,Open,Vacant,False,True,60620.0,41.73556224,-87.64969294
9133,8/11/2016,Open,Vacant,False,False,60620.0,41.73746874,-87.66432440000001
9134,8/6/2016,Boarded,Vacant,False,False,60643.0,41.71865895,-87.65030913
9135,8/8/2016,Open,Vacant,False,False,60620.0,41.73604257,-87.64578355
9136,5/27/2016,Open,Vacant,False,False,60620.0,41.73686078,-87.66430799
9137,5/28/2016,Open,Vacant,False,True,60620.0,41.72800432,-87.66405322
9138,5/9/2016,Open,Vacant,False,True,60620.0,41.72961361,-87.65072991
9139,5/13/2016,Open,Vacant,False,True,60655.0,41.69422102,-87.7070713
9140,1/20/2015,Open,Vacant,False,False,60655.0,41.68608057,-87.70795651
9141,1/13/2016,Open,Vacant,False,False,60655.0,41.69110207,-87.70204853
9142,12/14/2016,Open,Vacant,False,False,60636.0,41.77867269,-87.65447607
9143,12/13/2016,Open,Vacant,True,False,60651.0,41.89592796,-87.75317808
9144,12/13/2016,Open,Vacant,True,False,60651.0,41.89596474,-87.75317885
9145,12/14/2016,Open,Vacant,False,False,60617.0,41.74543901,-87.56857142
9146,11/17/2016,Open,Vacant,False,True,60628.0,41.72047836,-87.63833264
9147,10/21/2016,Open,Vacant,False,False,60620.0,41.74398903,-87.67055970000001
9148,10/12/2016,Open,Vacant,True,False,60620.0,41.74854696,-87.62818416
9149,10/18/2016,Open,Vacant,False,True,60618.0,41.95387649,-87.71155476
9150,10/4/2016,Open,Vacant,False,True,60643.0,41.71792728,-87.6583784
9151,10/1/2016,Open,Vacant,False,True,60636.0,41.76221968,-87.66112956
9152,9/26/2016,Open,Vacant,False,True,60620.0,41.73207237,-87.66639219
9153,9/26/2016,Boarded,Vacant,False,False,60643.0,41.71698256,-87.65375425
9154,9/14/2016,Open,Vacant,False,True,60620.0,41.72273618,-87.66028264
9155,9/7/2016,Boarded,Vacant,False,False,60618.0,41.95459703,-87.70192516
9156,9/7/2016,Open,Vacant,False,False,60618.0,41.93472825,-87.71590461
9157,8/22/2016,Open,Vacant,False,True,60620.0,41.74139046,-87.64863402
9158,8/5/2016,Open,Vacant,False,True,60620.0,41.74247893,-87.65473595
9159,7/28/2016,Open,Vacant,False,False,60643.0,41.71589325,-87.65754942
9160,7/11/2016,Boarded,Vacant,False,False,60643.0,41.71856558,-87.65287167
9161,7/12/2016,Boarded,Vacant,False,True,60620.0,41.7350473,-87.66912197
9162,7/12/2016,Open,Vacant,False,False,60620.0,41.72966467,-87.65802698
9163,6/9/2016,Open,Vacant,False,True,60620.0,41.73311281,-87.66055432
9164,5/27/2016,Open,Vacant,False,False,60643.0,41.71906715,-87.64801019
9165,5/13/2016,Open,Vacant,False,True,60618.0,41.93400769,-87.71724516
9166,5/10/2016,Open,Vacant,False,False,60628.0,41.72103088,-87.63956038
9167,11/27/2016,Open,Vacant,True,False,60632.0,41.80978406,-87.69547425
9168,11/18/2016,Open,Vacant,False,True,60651.0,41.89873809,-87.77282791
9169,11/9/2016,Open,Vacant,False,True,60651.0,41.90081736,-87.76803434
9170,10/26/2016,Open,Vacant,True,False,60644.0,41.88216819,-87.77023646
9171,9/9/2016,Open,Vacant,False,True,60643.0,41.71919432,-87.65377531
9172,9/9/2016,Open,Vacant,False,True,60643.0,41.71919699,-87.65357821
9173,9/13/2016,Boarded,Vacant,False,True,60620.0,41.72658558,-87.64092801
9174,8/15/2016,Open,Vacant,False,False,60639.0,41.91008925,-87.76912446
9175,7/22/2016,Boarded,Vacant,False,True,60620.0,41.72580382,-87.65427246
9176,6/27/2016,Open,Vacant,False,False,60620.0,41.73123034,-87.65563591
9177,6/16/2016,Open,Vacant,False,False,60620.0,41.73171538,-87.65564991
9178,6/18/2016,Open,Vacant,False,True,60620.0,41.73694802,-87.66187846
9179,5/26/2016,Open,Vacant,False,True,60620.0,41.73698573,-87.66066447
9180,5/17/2016,Open,Vacant,False,False,60620.0,41.73361515,-87.64111593
9181,5/19/2016,Open,Vacant,False,True,60620.0,41.73520621,-87.64115815
9182,12/16/2016,Open,Vacant,False,False,60623.0,41.85875149,-87.73308998
9183,11/21/2016,Boarded,Vacant,False,True,60625.0,41.96354606,-87.70954512
9184,12/16/2016,Open,Vacant,False,False,60609.0,41.80088775,-87.63377589
9185,12/16/2016,Open,Vacant,False,False,60621.0,41.79206582,-87.64753154
9186,12/19/2016,Open,Vacant,True,False,60623.0,41.84509854,-87.72958905
9187,12/5/2016,Open,Vacant,False,False,60655.0,41.69468782,-87.69973365
9188,11/29/2016,Boarded,Vacant,False,False,60620.0,41.75246556,-87.64319657
9189,11/17/2016,Open,Vacant,False,True,60636.0,41.76137996,-87.65654364
9190,11/18/2016,Boarded,Vacant,False,False,60620.0,41.75754419,-87.64785772
9191,11/9/2016,Open,Vacant,False,True,60620.0,41.74017429,-87.64246659
9192,11/15/2016,Boarded,Vacant,False,True,60620.0,41.73933957,-87.66072284
9193,11/2/2016,Open,Vacant,False,False,60655.0,41.68856706,-87.70805112
9194,10/25/2016,Open,Vacant,False,True,60620.0,41.73349054,-87.64111251
9195,10/28/2016,Open,Vacant,False,True,60625.0,41.96159845,-87.70948543
9196,10/9/2016,Open,Vacant,False,True,60621.0,41.7605506,-87.64671919
9197,10/3/2016,Open,Vacant,False,True,60620.0,41.73856389,-87.65462784
9198,10/3/2016,Open,Vacant,False,True,60625.0,41.96167228,-87.70948765
9199,10/5/2016,Open,Vacant,False,False,60614.0,41.92979236,-87.66709727
9200,9/28/2016,Open,Vacant,False,True,60620.0,41.75426282,-87.6453485
9201,9/29/2016,Open,Vacant,False,True,60618.0,41.93986039,-87.71741944
9202,9/20/2016,Boarded,Vacant,True,False,60618.0,41.95020405,-87.71364848
9203,9/22/2016,Boarded,Vacant,False,False,60657.0,41.93822435,-87.66618749
9204,8/17/2016,Open,Vacant,False,True,60643.0,41.70072003,-87.66456297
9205,8/10/2016,Boarded,Vacant,False,False,60707.0,41.9127707,-87.78567426
9206,8/11/2016,Open,Vacant,False,True,60625.0,41.96478266,-87.69775243
9207,7/27/2016,Open,Vacant,False,True,60620.0,41.73990381,-87.64221117
9208,7/29/2016,Open,Vacant,False,True,60620.0,41.7321205,-87.6410742
9209,8/3/2016,Open,Vacant,False,False,60618.0,41.93809765,-87.71001954
9210,6/6/2016,Boarded,Vacant,False,False,60620.0,41.74230561,-87.64504454
9211,6/14/2016,Open,Vacant,False,False,60620.0,41.73784577,-87.64123564
9212,5/10/2016,Open,Vacant,False,True,60620.0,41.73782762,-87.63880106
9213,5/12/2016,Open,Vacant,False,True,60620.0,41.72409383,-87.64207046
9214,5/22/2016,Open,Vacant,False,True,60655.0,41.70257998,-87.69658029
9215,7/13/2015,Open,Vacant,False,False,60618.0,41.95951527,-87.70697149
9216,7/16/2015,Boarded,Vacant,False,False,60643.0,41.68943719,-87.67234552
9217,12/12/2016,Open,Vacant,True,True,60623.0,41.85965272,-87.73476331
9218,12/8/2016,Boarded,Vacant,False,False,60623.0,41.86222976,-87.73116833
9219,11/30/2016,Open,Vacant,False,False,60624.0,41.87334878,-87.73276859
9220,12/1/2016,Boarded,Vacant,False,True,60623.0,41.84609676,-87.70995505
9221,12/2/2016,Open,Vacant,False,True,60621.0,41.77052785,-87.65326502
9222,11/29/2016,Open,Vacant,True,False,60608.0,41.84043087,-87.67543726
9223,11/29/2016,Open,Vacant,True,False,60608.0,41.8401992,-87.67542642
9224,11/19/2016,Open,Vacant,False,False,60623.0,41.85166061,-87.71525738
9225,11/1/2016,Boarded,Vacant,False,False,60657.0,41.93688733,-87.67425453
9226,10/26/2016,Open,Vacant,False,True,60628.0,41.72087287,-87.63230692
9227,10/28/2016,Open,Vacant,False,True,60623.0,41.85097346,-87.70155662
9228,10/17/2016,Open,Vacant,False,False,60628.0,41.71791212,-87.63662501
9229,10/5/2016,Open,Vacant,False,False,60618.0,41.93865758,-87.67857725
9230,9/12/2016,Open,Vacant,False,True,60628.0,41.68534606,-87.62080443
9231,9/15/2016,Open,Vacant,False,False,60620.0,41.72698772,-87.63729836
9232,8/20/2016,Open,Vacant,False,False,60628.0,41.71793986,-87.63428094
9233,8/23/2016,Open,Vacant,False,False,60628.0,41.7189578,-87.62859937
9234,8/8/2016,Open,Vacant,False,False,60620.0,41.72797092,-87.64217568
9235,8/9/2016,Open,Vacant,False,False,60628.0,41.71899371,-87.62738885
9236,8/15/2016,Open,Vacant,False,False,60620.0,41.74317353,-87.64628387
9237,7/13/2016,Open,Vacant,True,True,60628.0,41.72066735,-87.63458445
9238,7/19/2016,Boarded,Vacant,False,False,60628.0,41.72160488,-87.63254841
9239,6/3/2016,Open,Vacant,False,False,60628.0,41.71794458,-87.63388420000001
9240,5/16/2016,Open,Vacant,False,True,60620.0,41.72805664,-87.63494122
9241,5/21/2016,Open,Vacant,False,False,60620.0,41.74092052,-87.64499337
9242,12/13/2016,Open,Vacant,True,True,60620.0,41.74851234,-87.66501095
9243,10/19/2016,Open,Vacant,False,True,60651.0,41.90048877,-87.77288857
9244,10/10/2016,Boarded,Vacant,False,False,60620.0,41.7445601,-87.64386445
9245,9/24/2016,Open,Vacant,True,False,60620.0,41.74284606,-87.65110366
9246,9/24/2016,Open,Vacant,False,False,60620.0,41.742956400000004,-87.65110653
9247,9/9/2016,Open,Vacant,False,True,60628.0,41.71893941,-87.62859884
9248,9/13/2016,Open,Vacant,False,True,60620.0,41.74925848,-87.66462371
9249,8/30/2016,Open,Vacant,False,False,60628.0,41.71965281,-87.62619288
9250,8/10/2016,Open,Vacant,False,True,60644.0,41.8828719,-87.77188194
9251,8/7/2016,Open,Vacant,False,False,60620.0,41.74699833,-87.64393425
9252,6/27/2016,Open,Vacant,False,True,60651.0,41.90052496,-87.77410289
9253,6/9/2016,Boarded,Vacant,False,False,60620.0,41.74843698,-87.65247217
9254,6/12/2016,Open,Vacant,False,True,60620.0,41.7479911,-87.64639201
9255,6/6/2016,Open,Vacant,False,False,60620.0,41.74823302,-87.64882488
9256,6/8/2016,Boarded,Vacant,False,False,60620.0,41.74613249,-87.64188033
9257,5/26/2016,Open,Vacant,False,True,60620.0,41.74656036,-87.64999166
9258,12/21/2016,Open,Vacant,False,False,60617.0,41.74054459,-87.55271196
9259,12/6/2016,Boarded,Vacant,False,False,60637.0,41.77636341,-87.60340615
9260,12/7/2016,Open,Vacant,False,False,60637.0,41.77960919,-87.61078587
9261,9/21/2016,Open,Vacant,False,False,60620.0,41.74971307,-87.65735569
9262,6/24/2016,Open,Vacant,False,True,60620.0,41.74948486,-87.65856456
9263,6/24/2016,Open,Vacant,False,True,60620.0,41.74974545,-87.65735645
9264,6/29/2016,Open,Vacant,False,False,60620.0,41.74969687,-87.65735512
9265,6/21/2016,Open,Vacant,False,False,60620.0,41.7263972,-87.62636861
9266,6/2/2016,Open,Vacant,False,True,60620.0,41.72457357,-87.62631715
9267,6/6/2016,Open,Vacant,False,False,60620.0,41.72268879,-87.64689401
9268,5/21/2016,Open,Vacant,False,True,60620.0,41.72257702,-87.64567428
9269,5/16/2016,Open,Vacant,False,False,60643.0,41.69599927,-87.66374466
9270,12/9/2016,Open,Vacant,False,True,60620.0,41.74988455,-87.66464029999999
9271,10/4/2016,Open,Vacant,False,False,60620.0,41.74709364,-87.62920885
9272,5/3/2016,Open,Vacant,False,True,60622.0,41.90337021,-87.66749575
9273,12/20/2016,Open,Vacant,False,False,60619.0,41.76174863,-87.61395959999999
9274,12/22/2016,Open,Vacant,False,True,60620.0,41.74851117,-87.66509195
9275,10/12/2016,Open,Vacant,False,False,60620.0,41.74608589,-87.65726116
9276,8/31/2016,Open,Vacant,False,True,60620.0,41.74934927,-87.66098741
9277,9/2/2016,Open,Vacant,False,False,60620.0,41.74462573,-87.62807971
9278,8/16/2016,Open,Vacant,False,False,60618.0,41.93765662,-87.68630157
9279,8/18/2016,Open,Vacant,True,True,60620.0,41.734351399999994,-87.63697839
9280,8/2/2016,Open,Vacant,False,False,60638.0,41.78406533,-87.76440477
9281,6/24/2016,Open,Vacant,True,False,60620.0,41.74811041,-87.65852753
9282,5/18/2016,Open,Vacant,False,False,60620.0,41.74466972,-87.65600965
9283,5/25/2016,Open,Vacant,False,False,60620.0,41.74536079999999,-87.62688662
9284,4/1/2016,Open,Vacant,False,True,60638.0,41.77957062,-87.77764934
9285,1/3/2017,Open,Vacant,False,False,60612.0,41.88286068,-87.69986161
9286,11/8/2016,Open,Vacant,False,False,60620.0,41.72982451,-87.63614773
9287,8/5/2016,Open,Vacant,False,True,60620.0,41.74938111,-87.66098817
9288,6/11/2016,Open,Vacant,False,False,60620.0,41.74940893,-87.66220091
9289,5/25/2016,Open,Vacant,False,False,60620.0,41.74466223,-87.62808077
9290,1/4/2017,Open,Vacant,False,False,60620.0,41.75245903,-87.64164654
9291,1/4/2017,Open,Vacant,False,False,60637.0,41.77943663,-87.60716898
9292,1/6/2017,Open,Vacant,False,False,60621.0,41.78083566,-87.63541282
9293,1/6/2017,Open,Vacant,True,False,60639.0,41.91839729,-87.72659829
9294,1/2/2017,Open,Vacant,False,True,60644.0,41.89176921,-87.75670785
9295,9/20/2016,Open,Vacant,True,False,60622.0,41.902268400000004,-87.66869348
9296,9/10/2016,Open,Vacant,False,True,60622.0,41.89183669,-87.67204946
9297,9/16/2016,Open,Vacant,False,False,60647.0,41.9232843,-87.69872193
9298,8/19/2016,Open,Vacant,False,False,60647.0,41.92290802,-87.69592461
9299,9/16/2016,Open,Vacant,False,False,60621.0,41.77429325,-87.64072334
9300,1/9/2017,Open,Vacant,False,False,60642.0,41.90741331,-87.66634590000001
9301,1/17/2017,Open,Vacant,False,False,60628.0,41.68849755,-87.60953338
9302,11/29/2016,Open,Vacant,False,True,60644.0,41.88310487,-87.76985881
9303,11/30/2016,Boarded,Vacant,False,False,60609.0,41.7986474,-87.66957337
9304,11/30/2016,Open,Vacant,False,False,60621.0,41.77157249,-87.64457491
9305,11/17/2016,Boarded,Vacant,False,False,60644.0,41.88866341,-87.74835245
9306,1/17/2017,Open,Vacant,False,False,60619.0,41.75350319,-87.59143806
9307,10/25/2016,Open,Vacant,False,False,60639.0,41.91052064,-87.7475302
9308,7/19/2016,Open,Vacant,False,True,60651.0,41.89547305,-87.71509388
9309,7/19/2016,Open,Vacant,False,True,60644.0,41.88610318,-87.75649652
9310,10/3/2016,Open,Vacant,False,True,60629.0,41.79242659,-87.71366777
9311,7/6/2016,Open,Vacant,False,True,60617.0,41.73329545,-87.57319971
9312,1/20/2017,Open,Vacant,False,False,60621.0,41.78360271,-87.63197234
9313,12/22/2016,Open,Vacant,False,False,60621.0,41.7588305,-87.63104633
9314,1/8/2017,Open,Vacant,True,False,60620.0,41.74448493,-87.65479090000001
9315,1/24/2017,Open,Vacant,False,False,60636.0,41.77564801,-87.66288494
9316,1/5/2017,Open,Vacant,False,False,60649.0,41.75165811,-87.57192449
9317,12/12/2016,Open,Vacant,False,True,,41.72682693,-87.59853199999999
9318,11/15/2016,Boarded,Vacant,False,True,60619.0,41.72695594,-87.59853493
9319,10/24/2016,Open,Vacant,False,True,60649.0,41.7526135,-87.57478566
9320,9/27/2016,Open,Vacant,False,True,60619.0,41.74054363,-87.58649038
9321,10/4/2016,Open,Vacant,False,True,60649.0,41.76066938,-87.57854833
9322,7/16/2016,Open,Vacant,False,False,60643.0,41.71180314,-87.65146864
9323,6/20/2016,Open,Vacant,False,False,60649.0,41.7533045,-87.57968809
9324,6/24/2016,Open,Vacant,False,True,60619.0,41.75283073,-87.6003723
9325,1/26/2017,Open,Vacant,False,True,60619.0,41.72597764,-87.586236
9326,1/26/2017,Open,Vacant,False,False,60628.0,41.69190654,-87.63392181
9327,1/25/2017,Open,Vacant,False,True,60619.0,41.76531077,-87.60842795
9328,1/25/2017,Open,Vacant,False,False,60619.0,41.75247104,-87.61011440000001
9329,1/16/2017,Open,Vacant,True,False,60637.0,41.77758478,-87.61314876
9330,12/18/2016,Open,Vacant,False,True,60659.0,41.99350020000001,-87.68359139
9331,1/30/2017,Open,Vacant,False,False,60649.0,41.76207201,-87.5712914
9332,1/24/2017,Open,Vacant,False,False,60621.0,41.77517597,-87.64831172
9333,1/24/2017,Open,Vacant,False,False,60629.0,41.77921308,-87.68675738
9334,11/16/2016,Open,Vacant,True,False,60637.0,41.77939877,-87.61439083
9335,1/30/2017,Open,Vacant,False,True,60628.0,41.67948495,-87.62393877
9336,11/9/2016,Open,Vacant,False,True,60632.0,41.80214891,-87.74300335
9337,2/1/2017,Open,Vacant,True,False,60637.0,41.78182811,-87.61445027
9338,10/11/2016,Open,Vacant,False,False,60628.0,41.68340872,-87.62883438
9339,10/3/2016,Open,Vacant,False,True,60628.0,41.68225117,-87.62402929
9340,9/12/2016,Open,Vacant,False,True,60628.0,41.67897924,-87.63835786
9341,7/12/2016,Open,Vacant,False,False,60628.0,41.68228081,-87.62403007
9342,6/20/2016,Open,Vacant,False,False,60628.0,41.67921098,-87.62515257
9343,6/1/2016,Open,Vacant,False,True,60628.0,41.67948389,-87.62870831
9344,1/30/2017,Open,Vacant,False,True,60617.0,41.71457049,-87.56101937
9345,1/31/2017,Open,Vacant,False,False,60617.0,41.72140408,-87.57776127
9346,2/1/2017,Open,Vacant,False,False,60643.0,41.68111363,-87.66976305
9347,2/1/2017,Open,Vacant,False,False,60612.0,41.87742704,-87.69694287
9348,1/25/2017,Open,Vacant,False,False,60617.0,41.71850291,-87.57526164
9349,10/10/2016,Open,Vacant,False,False,60617.0,41.70809075,-87.56532965
9350,8/8/2016,Open,Vacant,False,False,60643.0,41.68401553,-87.645553
9351,7/15/2016,Open,Vacant,False,True,60628.0,41.68050345,-87.64025764
9352,7/20/2016,Open,Vacant,False,True,60628.0,41.68056222,-87.63846666
9353,6/1/2016,Open,Vacant,False,True,60628.0,41.67918991,-87.62869907
9354,5/19/2016,Open,Vacant,True,False,60628.0,41.680191,-87.64198704
9355,2/3/2017,Open,Vacant,False,False,60620.0,41.73969102,-87.64201083
9356,1/18/2017,Open,Vacant,True,True,60609.0,41.80797386,-87.66738118
9357,1/17/2017,Open,Vacant,False,False,60609.0,41.79959062,-87.65137269
9358,1/17/2017,Open,Vacant,True,False,60609.0,41.80065606,-87.64642466
9359,11/10/2016,Open,Vacant,False,True,60628.0,41.67382186,-87.63455793
9360,11/17/2016,Open,Vacant,False,True,60628.0,41.67359352,-87.62853942
9361,9/20/2016,Open,Vacant,True,True,60617.0,41.71736576,-87.56958245
9362,7/29/2016,Open,Vacant,False,True,60628.0,41.6715,-87.62847566
9363,6/29/2016,Open,Vacant,False,False,60628.0,41.67386117,-87.64060208
9364,6/23/2016,Open,Vacant,False,False,60628.0,41.67400859,-87.64060966
9365,4/7/2016,Open,Vacant,False,False,60643.0,41.72759614,-87.67026308
9366,2/6/2017,Open,Vacant,False,False,60622.0,41.89921168,-87.70493386
9367,2/6/2017,Open,Vacant,False,False,60649.0,41.75506177,-87.56387019
9368,1/2/2017,Open,Vacant,False,True,60647.0,41.9228136,-87.71368079999999
9369,11/22/2016,Open,Vacant,False,False,60617.0,41.74347051,-87.56611026
9370,7/11/2016,Open,Vacant,False,False,60617.0,41.73851154,-87.56361352
9371,1/9/2017,Boarded,Vacant,False,True,60643.0,41.67201342,-87.65632991
9372,12/26/2016,Open,Vacant,False,True,60628.0,41.67223138,-87.63932024
9373,10/27/2016,Open,Vacant,False,False,60617.0,41.74230984,-87.56365887
9374,9/23/2016,Boarded,Vacant,True,True,60643.0,41.68039214,-87.66144697
9375,9/17/2016,Open,Vacant,False,True,60643.0,41.68440797,-87.656727
9376,8/1/2016,Boarded,Vacant,True,True,60643.0,41.6719934,-87.6490267
9377,8/3/2016,Open,Vacant,False,True,60643.0,41.67181003,-87.64536286
9378,6/24/2016,Boarded,Vacant,False,False,60643.0,41.68425543,-87.65307095
9379,2/8/2017,Open,Vacant,False,False,60630.0,41.96993176,-87.76255085
9380,2/8/2017,Open,Vacant,False,False,60619.0,41.75996648,-87.59204917
9381,2/1/2017,Open,Vacant,False,False,60637.0,41.78179133,-87.61444921
9382,2/1/2017,Open,Vacant,False,False,60653.0,41.81842743,-87.61377433
9383,1/26/2017,Boarded,Vacant,False,False,60641.0,41.93598914,-87.73693855
9384,1/17/2017,Boarded,Vacant,False,True,60643.0,41.67939417,-87.66939306
9385,1/12/2017,Open,Vacant,False,False,60617.0,41.74729044,-87.55645479
9386,10/30/2016,Open,Vacant,False,False,60617.0,41.74597478,-87.56007093
9387,9/22/2016,Open,Vacant,False,True,60643.0,41.68430688,-87.66794681
9388,9/1/2016,Open,Vacant,False,False,60647.0,41.92540573,-87.72435218
9389,9/10/2016,Open,Vacant,False,True,60643.0,41.68659235,-87.65436274
9390,8/11/2016,Open,Vacant,True,False,60643.0,41.68122773,-87.65419465
9391,8/3/2016,Open,Vacant,False,False,60617.0,41.74607751,-87.55521819
9392,8/3/2016,Boarded,Vacant,False,False,60643.0,41.68933326,-87.65733561
9393,7/19/2016,Open,Vacant,False,False,60617.0,41.74200798,-87.57095042
9394,7/19/2016,Open,Vacant,False,False,60628.0,41.68617431,-87.61439683
9395,6/4/2016,Open,Vacant,False,False,60643.0,41.68933856,-87.65688229999999
9396,6/18/2016,Open,Vacant,False,False,60643.0,41.67836762,-87.67130891
9397,2/2/2017,Open,Vacant,False,False,60628.0,41.68021981,-87.64198827
9398,2/2/2017,Open,Vacant,False,True,60827.0,41.64593132,-87.61617506
9399,2/9/2017,Open,Vacant,False,False,60643.0,41.69223453,-87.65247677
9400,2/10/2017,Open,Vacant,False,False,60617.0,41.74536004,-87.5829371
9401,1/20/2017,Boarded,Vacant,True,False,60628.0,41.66455373,-87.63664238
9402,9/11/2016,Open,Vacant,False,False,60619.0,41.73540918,-87.62096607
9403,7/19/2016,Open,Vacant,False,False,60628.0,41.66847675,-87.62836837
9404,6/30/2016,Open,Vacant,False,True,60628.0,41.67329444,-87.62036985
9405,5/29/2015,Open,Vacant,True,True,60626.0,42.01368956,-87.67884694
9406,2/13/2017,Open,Vacant,True,False,60637.0,41.7720608,-87.62347568
9407,1/26/2017,Boarded,Vacant,False,False,60649.0,41.76610949,-87.57271256
9408,1/26/2017,Boarded,Vacant,False,False,60649.0,41.76610663,-87.57302673
9409,1/18/2017,Open,Vacant,False,True,60649.0,41.76789852,-87.58408979
9410,12/7/2016,Open,Vacant,False,False,60649.0,41.75174839,-87.5648382
9411,11/9/2016,Open,Vacant,False,False,,41.74020105,-87.57698765
9412,10/19/2016,Open,Vacant,False,False,60649.0,41.75175292,-87.56453067
9413,8/27/2016,Open,Vacant,False,False,60628.0,41.6817576,-87.62063423
9414,7/22/2016,Open,Vacant,False,True,60617.0,41.73856422,-87.57696051
9415,2/16/2017,Open,Vacant,False,False,60651.0,41.90767245,-87.76460820000001
9416,2/10/2017,Open,Vacant,False,False,60649.0,41.76191274,-87.57250055
9417,2/13/2017,Open,Vacant,False,False,60621.0,41.76124151,-87.62646737
9418,2/7/2017,Open,Vacant,True,False,60628.0,41.69944471,-87.61233302
9419,1/30/2017,Open,Vacant,False,True,60619.0,41.72502322,-87.61059346
9420,1/19/2017,Open,Vacant,True,False,60619.0,41.75750922,-87.62313307
9421,1/21/2017,Open,Vacant,False,False,60651.0,41.89824782,-87.72740034
9422,1/23/2017,Open,Vacant,False,False,60649.0,41.77350808,-87.57110539
9423,12/7/2016,Boarded,Vacant,False,True,60624.0,41.89251136,-87.72232876
9424,12/8/2016,Boarded,Vacant,False,False,60639.0,41.92126314,-87.75360332
9425,12/16/2016,Open,Vacant,False,False,60651.0,41.897357,-87.75688654
9426,10/12/2016,Open,Vacant,False,False,60641.0,41.94631158,-87.76307903
9427,9/12/2016,Boarded,Vacant,False,False,60651.0,41.90050451,-87.74707519
9428,8/1/2016,Open,Vacant,False,True,60641.0,41.94776528,-87.76435956
9429,6/23/2016,Open,Vacant,False,False,60651.0,41.89493607,-87.75559882
9430,6/16/2016,Open,Vacant,False,True,60628.0,41.71321214,-87.62364658
9431,12/15/2015,Open,Vacant,False,True,60644.0,41.88799291,-87.75290032
9432,4/5/2016,Open,Vacant,False,False,60651.0,41.90319957,-87.75180975
9433,4/21/2016,Boarded,Vacant,False,False,60644.0,41.89342926,-87.75799555
9434,2/3/2017,Open,Vacant,False,True,60651.0,41.89760507,-87.726152
9435,1/31/2017,Open,Vacant,False,True,60617.0,41.6989526,-87.56075573
9436,2/2/2017,Boarded,Vacant,False,False,60628.0,41.71285956,-87.60904666
9437,1/26/2017,Open,Vacant,False,False,60619.0,41.72730032,-87.59369811
9438,1/27/2017,Open,Vacant,False,True,60619.0,41.76504588,-87.62167939
9439,1/30/2017,Open,Vacant,False,False,,41.72827324,-87.60098786
9440,12/7/2016,Open,Vacant,False,True,60628.0,41.70706275,-87.60400216
9441,12/28/2016,Open,Vacant,False,False,60659.0,41.99745781,-87.705457
9442,11/2/2016,Open,Vacant,False,True,60617.0,41.70186923,-87.56321691
9443,9/21/2016,Open,Vacant,False,False,60651.0,41.89946782,-87.72376824
9444,7/6/2016,Boarded,Vacant,False,False,60619.0,41.72555816,-87.59486832
9445,1/31/2017,Open,Vacant,False,False,60619.0,41.73655607,-87.61105935
9446,1/27/2017,Open,Vacant,False,True,60619.0,41.7650091,-87.62167869
9447,1/30/2017,Open,Vacant,False,True,60617.0,41.717705200000005,-87.53649103
9448,11/23/2016,Open,Vacant,False,True,60619.0,41.72750882,-87.60604863
9449,7/19/2016,Open,Vacant,False,True,60617.0,41.71618208,-87.56462217
9450,6/20/2016,Open,Vacant,False,True,60617.0,41.72062841,-87.55243135
9451,2/3/2017,Open,Vacant,False,True,60619.0,41.75854631,-87.60737259999999
9452,10/31/2016,Open,Vacant,False,False,60619.0,41.739486299999996,-87.60368715
9453,11/1/2016,Open,Vacant,False,False,60619.0,41.74054278,-87.58657063
9454,9/9/2016,Open,Vacant,False,False,60651.0,41.90217933,-87.76224992
9455,6/23/2016,Boarded,Vacant,False,True,60619.0,41.74582362,-87.60260147
9456,12/31/2016,Open,Vacant,False,True,60623.0,41.84940242,-87.7051845
9457,1/10/2017,Open,Vacant,False,True,60608.0,41.84922371,-87.69123279
9458,7/6/2016,Open,Vacant,False,True,60617.0,41.75118358,-87.58297406
9459,7/6/2016,Open,Vacant,False,True,60617.0,41.75113317,-87.58298637
9460,7/22/2016,Open,Vacant,False,True,60617.0,41.74957609,-87.57107281
9461,2/11/2017,Boarded,Vacant,False,False,60609.0,41.82609679,-87.63989942
9462,2/13/2017,Open,Vacant,False,False,60621.0,41.76244929,-87.64296077
9463,1/26/2017,Open,Vacant,False,True,60619.0,41.75061843,-87.60031719
9464,9/19/2016,Open,Vacant,False,True,60619.0,41.74938282,-87.60518704
9465,10/14/2016,Boarded,Vacant,False,False,60619.0,41.74949699,-87.60149736
9466,7/17/2016,Open,Vacant,False,True,60619.0,41.7494437,-87.60598452
9467,7/5/2016,Open,Vacant,False,False,60617.0,41.74865126,-87.5855085
9468,7/8/2016,Open,Vacant,False,False,60619.0,41.74944518,-87.59422482
9469,2/25/2017,Open,Vacant,False,False,60637.0,41.77392302,-87.60943099
9470,2/28/2017,Open,Vacant,False,False,60628.0,41.67571876,-87.62860162
